Time (s),Position (m)
11:27:58.647,0.18
11:27:59.647,0.18
11:28:00.647,0.18
11:28:01.647,0.18
11:28:02.647,0.18
11:28:03.647,0.18
11:28:04.647,0.18
11:28:05.647,0.18
11:28:06.647,0.18
11:28:07.647,0.18
11:28:08.647,0.18
11:28:09.647,0.18
11:28:10.647,0.18
11:28:11.647,0.18
11:28:12.647,0.18
11:28:13.647,0.18
11:28:14.647,0.18
11:28:15.647,0.18
11:28:16.647,0.18
11:28:17.647,0.0
11:28:18.647,0.179
11:28:19.648,0.18
11:28:20.647,0.179
11:28:21.647,0.179
11:28:22.647,0.179
11:28:23.647,0.179
11:28:24.647,0.179
11:28:25.647,0.179
11:28:26.647,0.179
11:28:27.647,0.179
11:28:28.647,0.179
11:28:29.647,0.179
11:28:30.647,0.179
11:28:31.647,0.179
11:28:32.647,0.179
11:28:33.647,0.179
11:28:34.647,0.179
11:28:35.648,0.179
11:28:36.647,0.179
11:28:37.647,0.179
11:28:38.647,0.179
11:28:39.647,0.179
11:28:40.647,0.179
11:28:41.647,0.179
11:28:42.647,0.179
11:28:43.647,0.179
11:28:44.647,0.179
11:28:45.647,0.179
11:28:46.647,0.178
11:28:47.647,0.178
11:28:48.647,0.178
11:28:49.647,0.178
11:28:50.647,0.178
11:28:51.647,0.178
11:28:52.647,0.178
11:28:53.647,0.178
11:28:54.647,0.178
11:28:55.648,0.178
11:28:56.647,0.178
11:28:57.647,0.178
11:28:58.647,0.178
11:28:59.647,0.178
11:29:00.647,0.178
11:29:01.647,0.178
11:29:02.648,0.178
11:29:03.647,0.178
11:29:04.647,0.178
11:29:05.648,0.178
11:29:06.647,0.178
11:29:07.647,0.178
11:29:08.648,0.178
11:29:09.647,0.178
11:29:10.647,0.178
11:29:11.647,0.178
11:29:12.647,0.178
11:29:13.647,0.178
11:29:14.647,0.178
11:29:15.647,0.178
11:29:16.647,0.178
11:29:17.647,0.178
11:29:18.647,0.178
11:29:19.647,0.178
11:29:20.647,0.178
11:29:21.648,0.178
11:29:22.647,0.178
11:29:23.647,0.178
11:29:24.647,0.178
11:29:25.647,0.178
11:29:26.647,0.178
11:29:27.647,0.178
11:29:28.647,0.178
11:29:29.648,0.178
11:29:30.647,0.178
11:29:31.647,0.178
11:29:32.647,0.178
11:29:33.647,0.178
11:29:34.647,0.178
11:29:35.647,0.178
11:29:36.647,0.178
11:29:37.647,0.178
11:29:38.647,0.177
11:29:39.647,0.177
11:29:40.647,0.178
11:29:41.648,0.178
11:29:42.647,0.178
11:29:43.647,0.178
11:29:44.647,0.177
11:29:45.647,0.178
11:29:46.647,0.178
11:29:47.647,0.178
11:29:48.647,0.178
11:29:49.647,0.178
11:29:50.647,0.178
11:29:51.647,0.178
11:29:52.647,0.178
11:29:53.647,0.178
11:29:54.647,0.178
11:29:55.647,0.178
11:29:56.647,0.178
11:29:57.647,0.178
11:29:58.647,0.178
11:29:59.647,0.178
11:30:00.647,0.178
11:30:01.647,0.178
11:30:02.647,0.178
11:30:03.647,0.178
11:30:04.648,0.178
11:30:05.647,0.178
11:30:06.647,0.178
11:30:07.647,0.178
11:30:08.647,0.178
11:30:09.647,0.178
11:30:10.647,0.178
11:30:11.647,0.178
11:30:12.648,0.178
11:30:13.647,0.178
11:30:14.647,0.178
11:30:15.647,0.178
11:30:16.647,0.178
11:30:17.648,0.178
11:30:18.647,0.178
11:30:19.647,0.178
11:30:20.647,0.178
11:30:21.647,0.178
11:30:22.647,0.178
11:30:23.648,0.178
11:30:24.647,0.178
11:30:25.647,0.178
11:30:26.647,0.178
11:30:27.647,0.178
11:30:28.647,0.178
11:30:29.647,0.178
11:30:30.647,0.178
11:30:31.647,0.178
11:30:32.647,0.178
11:30:33.647,0.178
11:30:34.647,0.178
11:30:35.647,0.178
11:30:36.647,0.178
11:30:37.647,0.178
11:30:38.647,0.178
11:30:39.647,0.178
11:30:40.647,0.178
11:30:41.648,0.178
11:30:42.648,0.178
11:30:43.647,0.178
11:30:44.647,0.178
11:30:45.647,0.178
11:30:46.648,0.178
11:30:47.647,0.179
11:30:48.647,0.179
11:30:49.647,0.179
11:30:50.647,0.179
11:30:51.647,0.179
11:30:52.647,0.179
11:30:53.647,0.179
11:30:54.647,0.179
11:30:55.647,0.179
11:30:56.647,0.179
11:30:57.647,0.179
11:30:58.647,0.179
11:30:59.647,0.179
11:31:00.648,0.179
11:31:01.647,0.179
11:31:02.647,0.179
11:31:03.647,0.179
11:31:04.647,0.179
11:31:05.647,0.179
11:31:06.647,0.179
11:31:07.647,0.179
11:31:08.647,0.179
11:31:09.647,0.179
11:31:10.647,0.179
11:31:11.647,0.179
11:31:12.647,0.179
11:31:13.647,0.179
11:31:14.647,0.179
11:31:15.647,0.179
11:31:16.647,0.18
11:31:17.647,0.18
11:31:18.647,0.179
11:31:19.647,0.18
11:31:20.648,0.18
11:31:21.648,0.18
11:31:22.647,0.18
11:31:23.647,0.18
11:31:24.647,0.18
11:31:25.647,0.18
11:31:26.647,0.18
11:31:27.648,0.18
11:31:28.647,0.18
11:31:29.647,0.18
11:31:30.647,0.18
11:31:31.647,0.18
11:31:32.647,0.18
11:31:33.647,0.18
11:31:34.647,0.18
11:31:35.647,0.18
11:31:36.647,0.18
11:31:37.648,0.18
11:31:38.647,0.18
11:31:39.647,0.18
11:31:40.647,0.18
11:31:41.647,0.18
11:31:42.648,0.18
11:31:43.647,0.18
11:31:44.647,0.18
11:31:45.647,0.18
11:31:46.647,0.18
11:31:47.647,0.18
11:31:48.647,0.18
11:31:49.647,0.18
11:31:50.647,0.18
11:31:51.647,0.18
11:31:52.647,0.18
11:31:53.647,0.18
11:31:54.647,0.18
11:31:55.647,0.18
11:31:56.647,0.18
11:31:57.647,0.18
11:31:58.647,0.18
11:31:59.647,0.18
11:32:00.647,0.18
11:32:01.647,0.18
11:32:02.648,0.18
11:32:03.647,0.18
11:32:04.647,0.18
11:32:05.647,0.18
11:32:06.647,0.18
11:32:07.647,0.18
11:32:08.647,0.18
11:32:09.647,0.18
11:32:10.647,0.18
11:32:11.647,0.18
11:32:12.647,0.18
11:32:13.647,0.18
11:32:14.647,0.18
11:32:15.647,0.18
11:32:16.647,0.18
11:32:17.647,0.18
11:32:18.648,0.18
11:32:19.647,0.18
11:32:20.647,0.18
11:32:21.647,0.18
11:32:22.647,0.18
11:32:23.648,0.18
11:32:24.647,0.18
11:32:25.647,0.18
11:32:26.647,0.18
11:32:27.647,0.18
11:32:28.647,0.18
11:32:29.647,0.18
11:32:30.647,0.18
11:32:31.647,0.18
11:32:32.647,0.18
11:32:33.647,0.18
11:32:34.647,0.18
11:32:35.647,0.18
11:32:36.647,0.18
11:32:37.647,0.18
11:32:38.647,0.18
11:32:39.647,0.18
11:32:40.647,0.18
11:32:41.648,0.18
11:32:42.647,0.18
11:32:43.647,0.18
11:32:44.647,0.18
